YEAR,MONTH,DATE,SITE,TRANSECT,QUAD,SIDE,SUBSTRATE_TYPE,PERCENT_COVER
2004,7,7/22/04,ABUR,1,20,O,B,0
2004,7,7/22/04,ABUR,1,40,I,B,25
2004,7,7/22/04,ABUR,1,40,O,B,40
2004,7,7/22/04,ABUR,2,20,I,B,0
2004,7,7/22/04,ABUR,2,20,O,B,0
2004,7,7/22/04,ABUR,2,40,I,B,0
2004,7,7/22/04,ABUR,2,40,O,B,0
2004,7,7/22/04,MOHK,1,20,I,B,100
2004,7,7/22/04,MOHK,1,20,O,B,100
2004,7,7/22/04,MOHK,1,40,I,B,100
2004,7,7/22/04,MOHK,1,40,O,B,100
2004,7,7/22/04,MOHK,2,20,I,B,95
2004,7,7/22/04,MOHK,2,20,O,B,100
2004,7,7/22/04,MOHK,2,40,I,B,90
2004,7,7/22/04,MOHK,2,40,O,B,95
2004,7,7/23/04,AQUE,1,20,I,B,100
2004,7,7/23/04,AQUE,1,20,O,B,80
2004,7,7/23/04,AQUE,1,40,I,B,100
2004,7,7/23/04,AQUE,1,40,O,B,100
2004,7,7/23/04,AQUE,2,20,I,B,80
2004,7,7/23/04,AQUE,2,20,O,B,95
2004,7,7/23/04,AQUE,2,40,I,B,80
2004,7,7/23/04,AQUE,2,40,O,B,90
2004,7,7/23/04,AQUE,3,20,I,B,40
2004,7,7/23/04,AQUE,3,20,O,B,35
2004,7,7/23/04,AQUE,3,40,I,B,25
2004,7,7/23/04,AQUE,3,40,O,B,20
2004,7,7/23/04,AQUE,4,20,I,B,85
2004,7,7/23/04,AQUE,4,20,O,B,90
2004,7,7/23/04,AQUE,4,40,I,B,85
2004,7,7/23/04,AQUE,4,40,O,B,90
2004,7,7/23/04,AQUE,5,20,I,B,80
2004,7,7/23/04,AQUE,5,20,O,B,75
2004,7,7/23/04,AQUE,5,40,I,B,95
2004,7,7/23/04,AQUE,5,40,O,B,100
2004,7,7/23/04,AQUE,6,20,I,B,95
2004,7,7/23/04,AQUE,6,20,O,B,80
2004,7,7/23/04,AQUE,6,40,I,B,80
2004,7,7/23/04,AQUE,6,40,O,B,75
2004,7,7/26/04,AHND,1,20,I,B,10
2004,7,7/26/04,AHND,1,20,O,B,20
2004,7,7/26/04,AHND,1,40,I,B,0
2004,7,7/26/04,AHND,1,40,O,B,0
2004,7,7/26/04,AHND,2,20,I,B,5
2004,7,7/26/04,AHND,2,20,O,B,0
2004,7,7/26/04,AHND,2,40,I,B,5
2004,7,7/26/04,AHND,2,40,O,B,0
2004,7,7/26/04,BULL,1,20,I,B,80
2004,7,7/26/04,BULL,1,20,O,B,45
2004,7,7/26/04,BULL,1,40,I,B,70
2004,7,7/26/04,BULL,1,40,O,B,50
2004,7,7/26/04,BULL,3,20,I,B,90
2004,7,7/26/04,BULL,3,20,O,B,95
2004,7,7/26/04,BULL,3,40,I,B,95
2004,7,7/26/04,BULL,3,40,O,B,90
2004,7,7/26/04,BULL,6,20,I,B,50
2004,7,7/26/04,BULL,6,20,O,B,80
2004,7,7/26/04,BULL,6,40,I,B,75
2004,7,7/26/04,BULL,6,40,O,B,80
2004,7,7/27/04,CARP,1,20,I,B,100
2004,7,7/27/04,CARP,1,20,O,B,100
2004,7,7/27/04,CARP,1,40,I,B,100
2004,7,7/27/04,CARP,1,40,O,B,100
2004,7,7/27/04,CARP,2,20,I,B,80
2004,7,7/27/04,CARP,2,20,O,B,95
2004,7,7/27/04,CARP,2,40,I,B,90
2004,7,7/27/04,CARP,2,40,O,B,95
2004,7,7/27/04,CARP,3,20,I,B,85
2004,7,7/27/04,CARP,3,20,O,B,80
2004,7,7/27/04,CARP,3,40,I,B,100
2004,7,7/27/04,CARP,3,40,O,B,85
2004,7,7/27/04,CARP,6,20,I,B,85
2004,7,7/27/04,CARP,6,20,O,B,90
2004,7,7/27/04,CARP,6,40,I,B,90
2004,7,7/27/04,CARP,6,40,O,B,90
2004,7,7/28/04,CARP,4,20,I,B,100
2004,7,7/28/04,CARP,4,20,O,B,90
2004,7,7/28/04,CARP,4,40,I,B,80
2004,7,7/28/04,CARP,4,40,O,B,65
2004,7,7/28/04,CARP,5,20,I,B,95
2004,7,7/28/04,CARP,5,20,O,B,90
2004,7,7/28/04,CARP,5,40,I,B,85
2004,7,7/28/04,CARP,5,40,O,B,90
2004,7,7/28/04,CARP,7,20,I,B,100
2004,7,7/28/04,CARP,7,20,O,B,85
2004,7,7/28/04,CARP,7,40,I,B,100
2004,7,7/28/04,CARP,7,40,O,B,100
2004,7,7/28/04,CARP,8,20,I,B,85
2004,7,7/28/04,CARP,8,20,O,B,95
2004,7,7/28/04,CARP,8,40,I,B,95
2004,7,7/28/04,CARP,8,40,O,B,100
2004,8,8/25/04,SCTW,2,20,I,B,85
2004,8,8/25/04,SCTW,2,20,O,B,80
2004,8,8/25/04,SCTW,2,40,I,B,90
2004,8,8/25/04,SCTW,2,40,O,B,85
2004,8,8/25/04,SCTW,3,20,I,B,70
2004,8,8/25/04,SCTW,3,20,O,B,65
2004,8,8/25/04,SCTW,3,40,I,B,15
2004,8,8/25/04,SCTW,3,40,O,B,30
2004,8,8/30/04,SCDI,2,20,I,B,25
2004,8,8/30/04,SCDI,2,20,O,B,30
2004,8,8/30/04,SCDI,2,40,I,B,95
2004,8,8/30/04,SCDI,2,40,O,B,85
2004,8,8/30/04,SCDI,3,20,I,B,70
2004,8,8/30/04,SCDI,3,20,O,B,75
2004,8,8/30/04,SCDI,3,40,I,B,100
2004,8,8/30/04,SCDI,3,40,O,B,100
2005,7,7/18/05,NAPL,1,20,I,B,100
2005,7,7/18/05,NAPL,1,20,O,B,100
2005,7,7/18/05,NAPL,1,40,I,B,85
2005,7,7/18/05,NAPL,1,40,O,B,95
2005,7,7/18/05,NAPL,2,20,I,B,100
2005,7,7/18/05,NAPL,2,20,O,B,100
2005,7,7/18/05,NAPL,2,40,I,B,95
2005,7,7/18/05,NAPL,2,40,O,B,100
2005,7,7/18/05,NAPL,3,20,I,B,100
2005,7,7/18/05,NAPL,3,20,O,B,100
2005,7,7/18/05,NAPL,3,40,I,B,100
2005,7,7/18/05,NAPL,3,40,O,B,100
2005,7,7/18/05,NAPL,4,20,I,B,0
2005,7,7/18/05,NAPL,4,20,O,B,5
2005,7,7/18/05,NAPL,4,40,I,B,0
2005,7,7/18/05,NAPL,4,40,O,B,0
2005,7,7/19/05,CARP,1,20,I,B,100
2005,7,7/19/05,CARP,1,20,O,B,100
2005,7,7/19/05,CARP,1,40,I,B,100
2005,7,7/19/05,CARP,1,40,O,B,100
2005,7,7/19/05,CARP,3,20,I,B,70
2005,7,7/19/05,CARP,3,20,O,B,75
2005,7,7/19/05,CARP,3,40,I,B,90
2005,7,7/19/05,CARP,3,40,O,B,85
2005,7,7/19/05,CARP,4,20,I,B,95
2005,7,7/19/05,CARP,4,20,O,B,75
2005,7,7/19/05,CARP,4,40,I,B,60
2005,7,7/19/05,CARP,4,40,O,B,80
2005,7,7/19/05,CARP,6,20,I,B,85
2005,7,7/19/05,CARP,6,20,O,B,85
2005,7,7/19/05,CARP,6,40,I,B,75
2005,7,7/19/05,CARP,6,40,O,B,80
2005,7,7/20/05,CARP,2,20,I,B,100
2005,7,7/20/05,CARP,2,20,O,B,95
2005,7,7/20/05,CARP,2,40,I,B,95
2005,7,7/20/05,CARP,2,40,O,B,100
2005,7,7/20/05,CARP,5,20,I,B,85
2005,7,7/20/05,CARP,5,20,O,B,70
2005,7,7/20/05,CARP,5,40,I,B,85
2005,7,7/20/05,CARP,5,40,O,B,50
2005,7,7/20/05,CARP,7,20,I,B,100
2005,7,7/20/05,CARP,7,20,O,B,100
2005,7,7/20/05,CARP,7,40,I,B,90
2005,7,7/20/05,CARP,7,40,O,B,100
2005,7,7/20/05,CARP,8,20,I,B,85
2005,7,7/20/05,CARP,8,20,O,B,80
2005,7,7/20/05,CARP,8,40,I,B,90
2005,7,7/20/05,CARP,8,40,O,B,65
2005,7,7/21/05,AHND,1,20,I,B,0
2005,7,7/21/05,AHND,1,20,O,B,0
2005,7,7/21/05,AHND,1,40,I,B,0
2005,7,7/21/05,AHND,1,40,O,B,0
2005,7,7/21/05,AHND,2,20,I,B,80
2005,7,7/21/05,AHND,2,20,O,B,75
2005,7,7/21/05,AHND,2,40,I,B,45
2005,7,7/21/05,AHND,2,40,O,B,35
2005,7,7/21/05,BULL,1,20,I,B,95
2005,7,7/21/05,BULL,1,20,O,B,100
2005,7,7/21/05,BULL,1,40,I,B,65
2005,7,7/21/05,BULL,1,40,O,B,75
2005,7,7/21/05,BULL,3,20,I,B,95
2005,7,7/21/05,BULL,3,20,O,B,90
2005,7,7/21/05,BULL,3,40,I,B,90
2005,7,7/21/05,BULL,3,40,O,B,85
2005,7,7/21/05,BULL,6,20,I,B,100
2005,7,7/21/05,BULL,6,20,O,B,100
2005,7,7/21/05,BULL,6,40,I,B,90
2005,7,7/21/05,BULL,6,40,O,B,75
2005,7,7/22/05,ABUR,1,20,I,B,10
2005,7,7/22/05,ABUR,1,20,O,B,20
2005,7,7/22/05,ABUR,1,40,I,B,80
2005,7,7/22/05,ABUR,1,40,O,B,55
2005,7,7/22/05,ABUR,2,20,I,B,30
2005,7,7/22/05,ABUR,2,20,O,B,10
2005,7,7/22/05,ABUR,2,40,I,B,30
2005,7,7/22/05,ABUR,2,40,O,B,55
2005,7,7/22/05,MOHK,1,20,I,B,100
2005,7,7/22/05,MOHK,1,20,O,B,85
2005,7,7/22/05,MOHK,1,40,I,B,95
2005,7,7/22/05,MOHK,1,40,O,B,80
2005,7,7/22/05,MOHK,2,20,I,B,100
2005,7,7/22/05,MOHK,2,20,O,B,95
2005,7,7/22/05,MOHK,2,40,I,B,85
2005,7,7/22/05,MOHK,2,40,O,B,85
2005,7,7/25/05,SCTW,2,20,I,B,90
2005,7,7/25/05,SCTW,2,20,O,B,95
2005,7,7/25/05,SCTW,2,40,I,B,60
2005,7,7/25/05,SCTW,2,40,O,B,55
2005,7,7/25/05,SCTW,3,20,I,B,40
2005,7,7/25/05,SCTW,3,20,O,B,40
2005,7,7/25/05,SCTW,3,40,I,B,5
2005,7,7/25/05,SCTW,3,40,O,B,15
2005,7,7/26/05,IVEE,1,20,I,B,0
2005,7,7/26/05,IVEE,1,20,O,B,0
2005,7,7/26/05,IVEE,1,40,I,B,15
2005,7,7/26/05,IVEE,1,40,O,B,5
2005,7,7/26/05,IVEE,2,20,I,B,90
2005,7,7/26/05,IVEE,2,20,O,B,85
2005,7,7/26/05,IVEE,2,40,I,B,50
2005,7,7/26/05,IVEE,2,40,O,B,75
2005,7,7/27/05,SCDI,2,20,I,B,50
2005,7,7/27/05,SCDI,2,20,O,B,60
2005,7,7/27/05,SCDI,2,40,I,B,55
2005,7,7/27/05,SCDI,2,40,O,B,65
2005,7,7/27/05,SCDI,3,20,I,B,65
2005,7,7/27/05,SCDI,3,20,O,B,75
2005,7,7/27/05,SCDI,3,40,I,B,100
2005,7,7/27/05,SCDI,3,40,O,B,100
2005,7,7/28/05,AQUE,1,20,I,B,40
2005,7,7/28/05,AQUE,1,20,O,B,30
2005,7,7/28/05,AQUE,1,40,I,B,60
2005,7,7/28/05,AQUE,1,40,O,B,55
2005,7,7/28/05,AQUE,2,20,I,B,20
2005,7,7/28/05,AQUE,2,20,O,B,30
2005,7,7/28/05,AQUE,2,40,I,B,10
2005,7,7/28/05,AQUE,2,40,O,B,15
2005,7,7/28/05,AQUE,3,20,I,B,0
2005,7,7/28/05,AQUE,3,20,O,B,10
2005,7,7/28/05,AQUE,3,40,I,B,10
2005,7,7/28/05,AQUE,3,40,O,B,15
2005,7,7/28/05,AQUE,4,20,I,B,65
2005,7,7/28/05,AQUE,4,20,O,B,70
2005,7,7/28/05,AQUE,4,40,I,B,65
2005,7,7/28/05,AQUE,4,40,O,B,65
2005,7,7/28/05,AQUE,5,20,I,B,65
2005,7,7/28/05,AQUE,5,20,O,B,40
2005,7,7/28/05,AQUE,5,40,I,B,55
2005,7,7/28/05,AQUE,5,40,O,B,65
2005,7,7/28/05,AQUE,6,20,I,B,5
2005,7,7/28/05,AQUE,6,20,O,B,0
2005,7,7/28/05,AQUE,6,40,I,B,0
2005,7,7/28/05,AQUE,6,40,O,B,10
2005,7,7/29/05,NAPL,5,20,I,B,95
2005,7,7/29/05,NAPL,5,20,O,B,80
2005,7,7/29/05,NAPL,5,40,I,B,90
2005,7,7/29/05,NAPL,5,40,O,B,85
2005,7,7/29/05,NAPL,6,20,I,B,95
2005,7,7/29/05,NAPL,6,20,O,B,100
2005,7,7/29/05,NAPL,6,40,I,B,80
2005,7,7/29/05,NAPL,6,40,O,B,80
2005,7,7/29/05,NAPL,7,20,I,B,90
2005,7,7/29/05,NAPL,7,20,O,B,100
2005,7,7/29/05,NAPL,7,40,I,B,100
2005,7,7/29/05,NAPL,7,40,O,B,100
2005,7,7/29/05,NAPL,8,20,I,B,100
2005,7,7/29/05,NAPL,8,20,O,B,100
2005,7,7/29/05,NAPL,8,40,I,B,95
2005,7,7/29/05,NAPL,8,40,O,B,85
2005,8,8/16/05,GOLB,1,20,I,B,15
2005,8,8/16/05,GOLB,1,20,O,B,15
2005,8,8/16/05,GOLB,1,40,I,B,0
2005,8,8/16/05,GOLB,1,40,O,B,0
2005,8,8/16/05,GOLB,2,20,I,B,10
2005,8,8/16/05,GOLB,2,20,O,B,10
2005,8,8/16/05,GOLB,2,40,I,B,20
2005,8,8/16/05,GOLB,2,40,O,B,20
2006,7,7/17/06,NAPL,1,20,I,B,100
2006,7,7/17/06,NAPL,1,20,O,B,100
2006,7,7/17/06,NAPL,1,40,I,B,100
2006,7,7/17/06,NAPL,1,40,O,B,95
2006,7,7/17/06,NAPL,2,20,I,B,100
2006,7,7/17/06,NAPL,2,20,O,B,100
2006,7,7/17/06,NAPL,2,40,I,B,100
2006,7,7/17/06,NAPL,2,40,O,B,100
2006,7,7/17/06,NAPL,3,20,I,B,95
2006,7,7/17/06,NAPL,3,20,O,B,100
2006,7,7/17/06,NAPL,3,40,I,B,90
2006,7,7/17/06,NAPL,3,40,O,B,100
2006,7,7/17/06,NAPL,4,20,I,B,5
2006,7,7/17/06,NAPL,4,20,O,B,0
2006,7,7/17/06,NAPL,4,40,I,B,0
2006,7,7/17/06,NAPL,4,40,O,B,0
2006,7,7/18/06,NAPL,5,20,I,B,95
2006,7,7/18/06,NAPL,5,20,O,B,95
2006,7,7/18/06,NAPL,5,40,I,B,90
2006,7,7/18/06,NAPL,5,40,O,B,85
2006,7,7/18/06,NAPL,6,20,I,B,100
2006,7,7/18/06,NAPL,6,20,O,B,90
2006,7,7/18/06,NAPL,6,40,I,B,75
2006,7,7/18/06,NAPL,6,40,O,B,85
2006,7,7/18/06,NAPL,7,20,I,B,100
2006,7,7/18/06,NAPL,7,20,O,B,95
2006,7,7/18/06,NAPL,7,40,I,B,100
2006,7,7/18/06,NAPL,7,40,O,B,100
2006,7,7/18/06,NAPL,8,20,I,B,100
2006,7,7/18/06,NAPL,8,20,O,B,95
2006,7,7/18/06,NAPL,8,40,I,B,100
2006,7,7/18/06,NAPL,8,40,O,B,95
2006,7,7/19/06,AHND,1,20,I,B,0
2006,7,7/19/06,AHND,1,20,O,B,0
2006,7,7/19/06,AHND,1,40,I,B,0
2006,7,7/19/06,AHND,1,40,O,B,0
2006,7,7/19/06,AHND,2,20,I,B,35
2006,7,7/19/06,AHND,2,20,O,B,20
2006,7,7/19/06,AHND,2,40,I,B,20
2006,7,7/19/06,AHND,2,40,O,B,25
2006,7,7/19/06,BULL,1,20,I,B,100
2006,7,7/19/06,BULL,1,20,O,B,90
2006,7,7/19/06,BULL,1,40,I,B,100
2006,7,7/19/06,BULL,1,40,O,B,95
2006,7,7/19/06,BULL,3,20,I,B,100
2006,7,7/19/06,BULL,3,20,O,B,100
2006,7,7/19/06,BULL,3,40,I,B,90
2006,7,7/19/06,BULL,3,40,O,B,100
2006,7,7/19/06,BULL,6,20,I,B,95
2006,7,7/19/06,BULL,6,20,O,B,100
2006,7,7/19/06,BULL,6,40,I,B,85
2006,7,7/19/06,BULL,6,40,O,B,70
2006,7,7/20/06,GOLB,1,20,I,B,35
2006,7,7/20/06,GOLB,1,20,O,B,40
2006,7,7/20/06,GOLB,1,40,I,B,50
2006,7,7/20/06,GOLB,1,40,O,B,45
2006,7,7/20/06,GOLB,2,20,I,B,0
2006,7,7/20/06,GOLB,2,20,O,B,5
2006,7,7/20/06,GOLB,2,40,I,B,20
2006,7,7/20/06,GOLB,2,40,O,B,5
2006,7,7/20/06,IVEE,1,20,I,B,45
2006,7,7/20/06,IVEE,1,20,O,B,20
2006,7,7/20/06,IVEE,1,40,I,B,75
2006,7,7/20/06,IVEE,1,40,O,B,45
2006,7,7/20/06,IVEE,2,20,I,B,45
2006,7,7/20/06,IVEE,2,20,O,B,75
2006,7,7/20/06,IVEE,2,40,I,B,15
2006,7,7/20/06,IVEE,2,40,O,B,20
2006,7,7/21/06,CARP,4,20,I,B,100
2006,7,7/21/06,CARP,4,20,O,B,100
2006,7,7/21/06,CARP,4,40,I,B,90
2006,7,7/21/06,CARP,4,40,O,B,75
2006,7,7/21/06,CARP,5,20,I,B,95
2006,7,7/21/06,CARP,5,20,O,B,85
2006,7,7/21/06,CARP,5,40,I,B,100
2006,7,7/21/06,CARP,5,40,O,B,100
2006,7,7/21/06,CARP,7,20,I,B,90
2006,7,7/21/06,CARP,7,20,O,B,100
2006,7,7/21/06,CARP,7,40,I,B,70
2006,7,7/21/06,CARP,7,40,O,B,75
2006,7,7/21/06,CARP,8,20,I,B,90
2006,7,7/21/06,CARP,8,20,O,B,95
2006,7,7/21/06,CARP,8,40,I,B,95
2006,7,7/21/06,CARP,8,40,O,B,85
2006,7,7/24/06,SCDI,2,20,I,B,80
2006,7,7/24/06,SCDI,2,20,O,B,65
2006,7,7/24/06,SCDI,2,40,I,B,90
2006,7,7/24/06,SCDI,2,40,O,B,90
2006,7,7/24/06,SCDI,3,20,I,B,75
2006,7,7/24/06,SCDI,3,20,O,B,45
2006,7,7/24/06,SCDI,3,40,I,B,100
2006,7,7/24/06,SCDI,3,40,O,B,100
2006,7,7/24/06,SCTW,2,20,I,B,100
2006,7,7/24/06,SCTW,2,20,O,B,100
2006,7,7/24/06,SCTW,2,40,I,B,100
2006,7,7/24/06,SCTW,2,40,O,B,100
2006,7,7/24/06,SCTW,3,20,I,B,100
2006,7,7/24/06,SCTW,3,20,O,B,90
2006,7,7/24/06,SCTW,3,40,I,B,90
2006,7,7/24/06,SCTW,3,40,O,B,80
2006,7,7/25/06,CARP,1,20,I,B,100
2006,7,7/25/06,CARP,1,20,O,B,100
2006,7,7/25/06,CARP,1,40,I,B,100
2006,7,7/25/06,CARP,1,40,O,B,100
2006,7,7/25/06,CARP,2,20,I,B,55
2006,7,7/25/06,CARP,2,20,O,B,65
2006,7,7/25/06,CARP,2,40,I,B,95
2006,7,7/25/06,CARP,2,40,O,B,80
2006,7,7/25/06,CARP,3,20,I,B,80
2006,7,7/25/06,CARP,3,20,O,B,90
2006,7,7/25/06,CARP,3,40,I,B,100
2006,7,7/25/06,CARP,3,40,O,B,90
2006,7,7/25/06,CARP,6,20,I,B,75
2006,7,7/25/06,CARP,6,20,O,B,70
2006,7,7/25/06,CARP,6,40,I,B,70
2006,7,7/25/06,CARP,6,40,O,B,80
2006,7,7/26/06,AQUE,1,20,I,B,100
2006,7,7/26/06,AQUE,1,20,O,B,100
2006,7,7/26/06,AQUE,1,40,I,B,95
2006,7,7/26/06,AQUE,1,40,O,B,95
2006,7,7/26/06,AQUE,2,20,I,B,85
2006,7,7/26/06,AQUE,2,20,O,B,95
2006,7,7/26/06,AQUE,2,40,I,B,80
2006,7,7/26/06,AQUE,2,40,O,B,85
2006,7,7/26/06,AQUE,3,20,I,B,0
2006,7,7/26/06,AQUE,3,20,O,B,15
2006,7,7/26/06,AQUE,3,40,I,B,5
2006,7,7/26/06,AQUE,3,40,O,B,10
2006,7,7/26/06,AQUE,4,20,I,B,35
2006,7,7/26/06,AQUE,4,20,O,B,25
2006,7,7/26/06,AQUE,4,40,I,B,20
2006,7,7/26/06,AQUE,4,40,O,B,25
2006,7,7/26/06,AQUE,5,20,I,B,45
2006,7,7/26/06,AQUE,5,20,O,B,40
2006,7,7/26/06,AQUE,5,40,I,B,30
2006,7,7/26/06,AQUE,5,40,O,B,50
2006,7,7/26/06,AQUE,6,20,I,B,100
2006,7,7/26/06,AQUE,6,20,O,B,90
2006,7,7/26/06,AQUE,6,40,I,B,50
2006,7,7/26/06,AQUE,6,40,O,B,45
2006,7,7/27/06,ABUR,1,20,I,B,0
2006,7,7/27/06,ABUR,1,20,O,B,0
2006,7,7/27/06,ABUR,1,40,I,B,0
2006,7,7/27/06,ABUR,1,40,O,B,0
2006,7,7/27/06,ABUR,2,20,I,B,25
2006,7,7/27/06,ABUR,2,20,O,B,30
2006,7,7/27/06,ABUR,2,40,I,B,30
2006,7,7/27/06,ABUR,2,40,O,B,35
2006,7,7/27/06,MOHK,1,20,I,B,90
2006,7,7/27/06,MOHK,1,20,O,B,90
2006,7,7/27/06,MOHK,1,40,I,B,95
2006,7,7/27/06,MOHK,1,40,O,B,100
2006,7,7/27/06,MOHK,2,20,I,B,95
2006,7,7/27/06,MOHK,2,20,O,B,95
2006,7,7/27/06,MOHK,2,40,I,B,95
2006,7,7/27/06,MOHK,2,40,O,B,100
2007,7,7/16/07,GOLB,1,20,I,B,15
2007,7,7/16/07,GOLB,1,20,O,B,10
2007,7,7/16/07,GOLB,1,40,I,B,10
2007,7,7/16/07,GOLB,1,40,O,B,5
2007,7,7/16/07,GOLB,2,20,I,B,0
2007,7,7/16/07,GOLB,2,20,O,B,0
2007,7,7/16/07,GOLB,2,40,I,B,60
2007,7,7/16/07,GOLB,2,40,O,B,50
2007,7,7/16/07,MOHK,1,20,I,B,100
2007,7,7/16/07,MOHK,1,20,O,B,85
2007,7,7/16/07,MOHK,1,40,I,B,100
2007,7,7/16/07,MOHK,1,40,O,B,100
2007,7,7/16/07,MOHK,2,20,I,B,100
2007,7,7/16/07,MOHK,2,20,O,B,95
2007,7,7/16/07,MOHK,2,40,I,B,100
2007,7,7/16/07,MOHK,2,40,O,B,90
2007,7,7/17/07,AQUE,1,20,I,B,50
2007,7,7/17/07,AQUE,1,20,O,B,45
2007,7,7/17/07,AQUE,1,40,I,B,35
2007,7,7/17/07,AQUE,1,40,O,B,45
2007,7,7/17/07,AQUE,2,20,I,B,40
2007,7,7/17/07,AQUE,2,20,O,B,40
2007,7,7/17/07,AQUE,2,40,I,B,40
2007,7,7/17/07,AQUE,2,40,O,B,55
2007,7,7/17/07,AQUE,3,20,I,B,0
2007,7,7/17/07,AQUE,3,20,O,B,0
2007,7,7/17/07,AQUE,3,40,I,B,0
2007,7,7/17/07,AQUE,3,40,O,B,0
2007,7,7/17/07,AQUE,4,20,I,B,30
2007,7,7/17/07,AQUE,4,20,O,B,45
2007,7,7/17/07,AQUE,4,40,I,B,60
2007,7,7/17/07,AQUE,4,40,O,B,65
2007,7,7/17/07,AQUE,5,20,I,B,100
2007,7,7/17/07,AQUE,5,20,O,B,90
2007,7,7/17/07,AQUE,5,40,I,B,100
2007,7,7/17/07,AQUE,5,40,O,B,95
2007,7,7/17/07,AQUE,6,20,I,B,35
2007,7,7/17/07,AQUE,6,20,O,B,30
2007,7,7/17/07,AQUE,6,40,I,B,5
2007,7,7/17/07,AQUE,6,40,O,B,25
2007,7,7/18/07,CARP,1,20,I,B,100
2007,7,7/18/07,CARP,1,20,O,B,100
2007,7,7/18/07,CARP,1,40,I,B,100
2007,7,7/18/07,CARP,1,40,O,B,100
2007,7,7/18/07,CARP,2,20,I,B,85
2007,7,7/18/07,CARP,2,20,O,B,90
2007,7,7/18/07,CARP,2,40,I,B,75
2007,7,7/18/07,CARP,2,40,O,B,90
2007,7,7/18/07,CARP,3,20,I,B,80
2007,7,7/18/07,CARP,3,20,O,B,75
2007,7,7/18/07,CARP,3,40,I,B,75
2007,7,7/18/07,CARP,3,40,O,B,95
2007,7,7/18/07,CARP,4,20,I,B,95
2007,7,7/18/07,CARP,4,20,O,B,75
2007,7,7/18/07,CARP,4,40,I,B,70
2007,7,7/18/07,CARP,4,40,O,B,65
2007,7,7/18/07,CARP,6,20,I,B,85
2007,7,7/18/07,CARP,6,20,O,B,75
2007,7,7/18/07,CARP,6,40,I,B,55
2007,7,7/18/07,CARP,6,40,O,B,75
2007,7,7/18/07,CARP,7,20,I,B,80
2007,7,7/18/07,CARP,7,20,O,B,80
2007,7,7/18/07,CARP,7,40,I,B,70
2007,7,7/18/07,CARP,7,40,O,B,55
2007,7,7/19/07,AHND,1,20,I,B,0
2007,7,7/19/07,AHND,1,20,O,B,0
2007,7,7/19/07,AHND,1,40,I,B,0
2007,7,7/19/07,AHND,1,40,O,B,0
2007,7,7/19/07,AHND,2,20,I,B,10
2007,7,7/19/07,AHND,2,20,O,B,10
2007,7,7/19/07,AHND,2,40,I,B,0
2007,7,7/19/07,AHND,2,40,O,B,0
2007,7,7/19/07,BULL,1,20,I,B,90
2007,7,7/19/07,BULL,1,20,O,B,80
2007,7,7/19/07,BULL,1,40,I,B,70
2007,7,7/19/07,BULL,1,40,O,B,80
2007,7,7/19/07,BULL,3,20,I,B,90
2007,7,7/19/07,BULL,3,20,O,B,75
2007,7,7/19/07,BULL,3,40,I,B,85
2007,7,7/19/07,BULL,3,40,O,B,60
2007,7,7/19/07,BULL,6,20,I,B,90
2007,7,7/19/07,BULL,6,20,O,B,85
2007,7,7/19/07,BULL,6,40,I,B,70
2007,7,7/19/07,BULL,6,40,O,B,75
2007,7,7/20/07,ABUR,1,20,I,B,60
2007,7,7/20/07,ABUR,1,20,O,B,50
2007,7,7/20/07,ABUR,1,40,I,B,15
2007,7,7/20/07,ABUR,1,40,O,B,15
2007,7,7/20/07,ABUR,2,20,I,B,25
2007,7,7/20/07,ABUR,2,20,O,B,15
2007,7,7/20/07,ABUR,2,40,I,B,25
2007,7,7/20/07,ABUR,2,40,O,B,35
2007,7,7/20/07,IVEE,1,20,I,B,10
2007,7,7/20/07,IVEE,1,20,O,B,10
2007,7,7/20/07,IVEE,1,40,I,B,30
2007,7,7/20/07,IVEE,1,40,O,B,35
2007,7,7/20/07,IVEE,2,20,I,B,65
2007,7,7/20/07,IVEE,2,20,O,B,50
2007,7,7/20/07,IVEE,2,40,I,B,50
2007,7,7/20/07,IVEE,2,40,O,B,30
2007,7,7/23/07,NAPL,1,20,I,B,100
2007,7,7/23/07,NAPL,1,20,O,B,100
2007,7,7/23/07,NAPL,1,40,I,B,100
2007,7,7/23/07,NAPL,1,40,O,B,90
2007,7,7/23/07,NAPL,2,20,I,B,100
2007,7,7/23/07,NAPL,2,20,O,B,100
2007,7,7/23/07,NAPL,2,40,I,B,100
2007,7,7/23/07,NAPL,2,40,O,B,100
2007,7,7/23/07,NAPL,3,20,I,B,100
2007,7,7/23/07,NAPL,3,20,O,B,95
2007,7,7/23/07,NAPL,3,40,I,B,100
2007,7,7/23/07,NAPL,3,40,O,B,100
2007,7,7/23/07,NAPL,4,20,I,B,0
2007,7,7/23/07,NAPL,4,20,O,B,0
2007,7,7/23/07,NAPL,4,40,I,B,0
2007,7,7/23/07,NAPL,4,40,O,B,5
2007,7,7/24/07,NAPL,5,20,I,B,95
2007,7,7/24/07,NAPL,5,20,O,B,90
2007,7,7/24/07,NAPL,5,40,I,B,95
2007,7,7/24/07,NAPL,5,40,O,B,95
2007,7,7/24/07,NAPL,6,20,I,B,100
2007,7,7/24/07,NAPL,6,20,O,B,100
2007,7,7/24/07,NAPL,6,40,I,B,85
2007,7,7/24/07,NAPL,6,40,O,B,100
